Test,Name,Dates,Periods,NetProfit,Comp,ROR,MaxDD,MAR,UI,Trades,PctWins,Expectancy,AvgWin,AvgLoss,WinLen,LossLen,ProfitFactor,Volatility,Sortino,AvgExp,MaxExp,AvgUse,MaxUse,ROR1y,ROR3y,ROR5y,ROR10y,ROR15y,MaxDD1,MaxDD2,MaxDD3,AvgDD,MedDD,AvgMAR,ClusterMAR,newStrat_LongTermLookback,newStrat_OneYearLookback,newStrat_atrLength,newStrat_atrTresh,newStrat_rankMA50,newStrat_rankMA200
0900,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$62227,True,7.01%,-50.53%,0.14,24.27,175,38.86%,3.99%,34.01%,15.08%,133.97,61.39,1.28,28.09%,0.58,103.17%,140.48%,103.36%,147.65%,27.95%,8.56%,13.93%,0.00%,0.00%,-50.53%,-42.58%,-28.23%,-20.31%,-18.82%,0.35,0.17,175,200,10,0.045,50,200
0901,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$74927,True,8.08%,-32.28%,0.25,14.15,148,39.86%,4.43%,30.59%,12.91%,158.15,71.87,1.40,22.98%,0.68,99.33%,130.96%,99.56%,136.04%,3.02%,1.00%,4.33%,0.00%,0.00%,-32.28%,-29.42%,-23.37%,-11.25%,-9.38%,0.72,0.29,200,225,12,0.04,50,200
0902,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$146105,True,13.19%,-52.29%,0.25,30.37,143,38.46%,9.40%,48.88%,15.28%,166.76,70.38,1.69,30.89%,0.84,96.75%,134.48%,96.92%,140.01%,110.09%,28.08%,18.11%,0.00%,0.00%,-52.29%,-41.38%,-33.02%,-25.21%,-25.59%,0.52,0.31,200,150,12,0.05,50,200
0903,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$37290,True,4.58%,-19.54%,0.23,7.61,193,43.52%,1.83%,10.31%,4.71%,119.52,45.84,1.61,9.15%,0.79,88.26%,113.66%,88.77%,114.99%,15.88%,5.04%,3.71%,0.00%,0.00%,-19.54%,-10.83%,-9.91%,-5.67%,-4.48%,0.81,0.34,250,175,10,0.015,50,200
0904,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$16890,True,2.29%,-27.93%,0.08,12.35,204,44.12%,1.02%,12.72%,8.22%,106.32,52.98,1.16,13.76%,0.33,92.93%,123.31%,93.37%,124.89%,16.25%,5.15%,0.70%,0.00%,0.00%,-27.93%,-22.43%,-17.07%,-9.83%,-9.23%,0.23,0.10,175,225,8,0.025,50,200
0905,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$42218,True,5.09%,-16.97%,0.30,7.83,195,45.64%,2.08%,10.31%,4.84%,115.45,43.61,1.68,8.19%,0.96,86.35%,116.17%,86.84%,117.88%,26.94%,8.28%,2.83%,0.00%,0.00%,-16.97%,-16.07%,-7.14%,-5.89%,-4.12%,0.87,0.38,225,225,10,0.015,50,200
0906,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$36224,True,4.47%,-17.31%,0.26,8.22,199,43.72%,1.81%,10.40%,4.87%,114.84,44.54,1.57,8.20%,0.83,86.57%,115.20%,87.10%,116.72%,24.79%,7.66%,2.25%,0.00%,0.00%,-17.31%,-16.98%,-7.06%,-6.30%,-4.44%,0.71,0.32,225,225,9,0.015,50,200
0907,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$146911,True,13.36%,-40.91%,0.33,24.23,138,44.93%,9.65%,40.66%,15.65%,165.73,69.97,1.67,27.96%,0.90,97.72%,129.04%,97.89%,135.75%,75.48%,20.62%,17.30%,0.00%,0.00%,-40.91%,-38.48%,-35.90%,-20.27%,-20.01%,0.66,0.35,200,250,9,0.045,50,200
0908,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$14614,True,2.06%,-25.93%,0.08,13.65,230,44.78%,0.79%,9.85%,6.55%,95.65,43.97,1.17,10.60%,0.34,92.03%,115.23%,92.54%,117.29%,29.96%,9.13%,1.31%,0.00%,0.00%,-25.93%,-17.30%,-5.74%,-11.86%,-11.62%,0.17,0.13,150,175,10,0.02,50,200
0909,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$46047,True,5.54%,-22.49%,0.25,9.95,198,46.46%,2.37%,14.65%,8.29%,111.38,51.24,1.43,13.28%,0.70,93.91%,122.45%,94.35%,124.25%,43.64%,12.83%,5.05%,0.00%,0.00%,-22.49%,-19.10%,-17.92%,-7.93%,-6.94%,0.70,0.28,175,175,10,0.025,50,200
0910,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$147886,True,13.50%,-51.61%,0.26,28.85,117,45.30%,9.28%,42.60%,18.32%,192.72,85.61,1.82,31.05%,0.85,104.24%,137.15%,104.39%,141.46%,106.80%,27.40%,14.49%,0.00%,0.00%,-51.61%,-50.32%,-31.78%,-24.04%,-25.77%,0.56,0.30,250,150,10,0.05,50,200
0911,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$118279,True,11.51%,-50.32%,0.23,28.02,118,44.92%,8.13%,39.82%,17.72%,196.26,81.89,1.66,29.83%,0.78,103.35%,133.68%,103.51%,142.17%,77.78%,21.14%,12.41%,0.00%,0.00%,-50.32%,-47.27%,-32.32%,-23.78%,-23.61%,0.48,0.27,250,150,11,0.05,50,200
0912,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$327974,True,22.41%,-49.53%,0.45,27.43,122,49.18%,15.81%,49.71%,16.99%,179.25,80.10,2.44,32.54%,1.20,100.63%,131.75%,100.77%,136.01%,119.70%,30.00%,32.08%,0.00%,0.00%,-49.53%,-41.66%,-36.21%,-22.22%,-21.34%,1.01,0.53,225,150,12,0.05,50,200
0913,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$30353,True,3.76%,-24.99%,0.15,14.14,175,45.71%,2.00%,15.90%,9.71%,125.01,57.76,1.30,13.67%,0.50,93.49%,126.56%,93.91%,132.44%,40.80%,12.08%,4.20%,0.00%,0.00%,-24.99%,-22.40%,-6.15%,-12.24%,-13.98%,0.31,0.21,200,200,12,0.025,50,200
0914,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$14668,True,2.07%,-24.60%,0.08,10.86,207,46.86%,0.91%,11.93%,8.81%,106.19,49.46,1.14,12.80%,0.32,93.10%,121.28%,93.57%,123.21%,18.15%,5.72%,0.12%,0.00%,0.00%,-24.60%,-18.75%,-17.92%,-8.90%,-9.63%,0.23,0.10,175,175,12,0.025,50,200
0915,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$51741,True,6.06%,-16.40%,0.37,7.32,215,47.44%,2.17%,9.93%,4.84%,102.24,41.04,1.78,8.12%,1.14,87.06%,116.28%,87.60%,118.27%,33.20%,10.03%,3.76%,0.00%,0.00%,-16.40%,-14.66%,-7.23%,-5.45%,-3.93%,1.11,0.47,175,175,8,0.015,50,200
0916,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$36224,True,4.47%,-17.31%,0.26,8.22,199,43.72%,1.81%,10.40%,4.87%,114.84,44.54,1.57,8.20%,0.83,86.57%,115.20%,87.10%,116.72%,24.79%,7.66%,2.25%,0.00%,0.00%,-17.31%,-16.98%,-7.06%,-6.30%,-4.44%,0.71,0.32,225,175,9,0.015,50,200
0917,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$56268,True,6.47%,-33.07%,0.20,17.12,162,45.68%,3.67%,19.74%,9.84%,127.30,64.03,1.58,16.50%,0.69,92.89%,122.14%,93.24%,123.28%,73.79%,20.23%,6.77%,0.00%,0.00%,-33.07%,-24.64%,-10.19%,-14.02%,-14.06%,0.46,0.29,200,250,8,0.03,50,200
0918,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$403488,True,25.20%,-47.66%,0.53,21.63,161,40.37%,12.57%,54.88%,16.08%,152.12,62.72,2.34,34.51%,1.29,106.28%,143.39%,106.41%,145.19%,158.98%,37.33%,35.72%,0.00%,0.00%,-47.66%,-36.44%,-36.00%,-17.73%,-17.86%,1.42,0.63,175,175,8,0.05,50,200
0919,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$66219,True,7.38%,-51.73%,0.14,29.92,128,44.53%,5.58%,35.52%,18.46%,181.35,73.61,1.37,27.50%,0.60,101.80%,129.81%,101.99%,135.76%,57.41%,16.33%,8.62%,0.00%,0.00%,-51.73%,-51.06%,-37.56%,-25.45%,-26.26%,0.29,0.16,250,250,8,0.045,50,200
0920,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$66219,True,7.38%,-51.73%,0.14,29.92,128,44.53%,5.58%,35.52%,18.46%,181.35,73.61,1.37,27.50%,0.60,101.80%,129.81%,101.99%,135.76%,57.41%,16.33%,8.62%,0.00%,0.00%,-51.73%,-51.06%,-37.56%,-25.45%,-26.26%,0.29,0.16,250,200,8,0.045,50,200
0921,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$55505,True,6.26%,-42.13%,0.15,28.07,154,44.16%,3.94%,24.96%,12.68%,148.88,63.36,1.39,19.93%,0.61,96.14%,131.41%,96.42%,137.12%,37.82%,11.29%,4.84%,0.00%,0.00%,-42.13%,-27.09%,-17.29%,-24.44%,-27.84%,0.26,0.22,200,200,8,0.035,50,200
0922,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$71590,True,7.85%,-41.60%,0.19,24.49,132,46.21%,5.74%,32.62%,17.36%,168.00,74.10,1.41,25.19%,0.64,97.52%,131.67%,97.72%,134.17%,54.65%,15.64%,9.24%,0.00%,0.00%,-41.60%,-32.71%,-22.64%,-21.22%,-23.56%,0.37,0.24,225,250,10,0.045,50,200
0923,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$67523,True,7.46%,-39.98%,0.19,20.77,150,46.00%,4.75%,25.57%,12.98%,151.87,62.96,1.42,20.03%,0.68,96.14%,127.06%,96.41%,130.36%,22.22%,6.92%,4.33%,0.00%,0.00%,-39.98%,-27.64%,-13.05%,-17.44%,-17.83%,0.43,0.28,200,150,11,0.035,50,200
0924,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$49382,True,5.81%,-14.20%,0.41,6.73,218,46.33%,2.04%,9.15%,4.09%,104.64,37.41,1.79,8.24%,1.09,86.00%,115.38%,86.51%,118.70%,20.21%,6.33%,2.35%,0.00%,0.00%,-14.20%,-13.93%,-11.21%,-5.09%,-3.51%,1.14,0.44,175,175,11,0.015,50,200
0925,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$48759,True,5.60%,-26.98%,0.21,15.18,210,45.24%,2.30%,15.84%,8.89%,106.64,46.57,1.40,15.17%,0.67,94.68%,113.84%,95.07%,118.42%,34.53%,10.39%,2.95%,0.00%,0.00%,-26.98%,-22.35%,-22.03%,-13.04%,-14.38%,0.43,0.24,150,250,12,0.03,50,200
0926,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$55950,True,6.29%,-32.97%,0.19,14.83,143,45.45%,3.51%,19.80%,10.06%,132.95,84.13,1.57,17.05%,0.67,96.12%,125.11%,96.45%,125.57%,37.09%,11.09%,4.50%,0.00%,0.00%,-32.97%,-27.28%,-26.67%,-11.78%,-10.60%,0.53,0.22,250,250,12,0.03,50,200
0927,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$37290,True,4.58%,-19.54%,0.23,7.61,193,43.52%,1.83%,10.31%,4.71%,119.52,45.84,1.61,9.15%,0.79,88.26%,113.66%,88.77%,114.99%,15.88%,5.04%,3.71%,0.00%,0.00%,-19.54%,-10.83%,-9.91%,-5.67%,-4.48%,0.81,0.34,250,225,10,0.015,50,200
0928,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$4360,True,0.74%,-26.82%,0.03,14.18,161,48.45%,0.47%,11.46%,9.86%,120.31,69.12,1.05,13.83%,0.17,93.35%,115.71%,93.77%,119.90%,17.46%,5.51%,0.38%,0.00%,0.00%,-26.82%,-24.07%,-6.83%,-12.43%,-13.79%,0.06,0.04,250,250,10,0.025,50,200
0929,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$71548,True,7.66%,-40.16%,0.19,20.2,137,46.72%,4.99%,26.37%,13.76%,161.73,72.12,1.54,20.74%,0.72,99.04%,128.69%,99.29%,130.76%,50.10%,14.50%,4.83%,0.00%,0.00%,-40.16%,-35.16%,-25.33%,-16.87%,-16.93%,0.45,0.23,250,250,9,0.035,50,200
0930,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$21520,True,2.89%,-22.13%,0.13,11.6,225,44.89%,1.09%,10.39%,6.49%,96.47,46.06,1.25,10.79%,0.46,92.17%,115.99%,92.67%,118.11%,30.94%,9.40%,1.37%,0.00%,0.00%,-22.13%,-17.51%,-5.74%,-9.76%,-9.83%,0.30,0.19,150,250,9,0.02,50,200
0931,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$45279,True,5.40%,-15.95%,0.34,7.27,198,45.45%,2.12%,10.03%,4.47%,114.97,42.44,1.76,7.89%,1.05,86.23%,115.47%,86.74%,117.26%,25.57%,7.88%,2.54%,0.00%,0.00%,-15.95%,-12.61%,-7.53%,-5.54%,-4.38%,0.98,0.45,225,250,11,0.015,50,200
0932,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$28545,True,3.49%,-28.20%,0.12,14.41,183,45.90%,1.85%,15.38%,9.63%,119.02,54.14,1.26,15.12%,0.46,93.74%,114.94%,94.12%,118.19%,19.61%,6.15%,1.39%,0.00%,0.00%,-28.20%,-24.93%,-24.39%,-12.35%,-13.33%,0.28,0.13,175,250,12,0.03,50,200
0933,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$152326,True,13.70%,-37.08%,0.37,16.41,136,45.59%,9.41%,38.61%,15.06%,166.03,71.57,1.81,25.99%,0.96,97.03%,128.99%,97.19%,134.01%,89.59%,23.77%,14.74%,0.00%,0.00%,-37.08%,-31.04%,-22.78%,-13.10%,-11.36%,1.05,0.45,200,225,10,0.045,50,200
0934,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$12661,True,1.82%,-26.74%,0.07,11.29,228,42.98%,0.82%,11.99%,7.60%,99.49,43.29,1.12,12.70%,0.29,92.92%,117.81%,93.38%,119.18%,26.16%,8.05%,0.76%,0.00%,0.00%,-26.74%,-20.34%,-16.92%,-9.53%,-8.63%,0.19,0.09,150,225,11,0.025,50,200
0935,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$46047,True,5.54%,-22.49%,0.25,9.95,198,46.46%,2.37%,14.65%,8.29%,111.38,51.24,1.43,13.28%,0.70,93.91%,122.45%,94.35%,124.25%,43.64%,12.83%,5.05%,0.00%,0.00%,-22.49%,-19.10%,-17.92%,-7.93%,-6.94%,0.70,0.28,175,150,10,0.025,50,200
0936,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$74927,True,8.08%,-32.28%,0.25,14.15,148,39.86%,4.43%,30.59%,12.91%,158.15,71.87,1.40,22.98%,0.68,99.33%,130.96%,99.56%,136.04%,3.02%,1.00%,4.33%,0.00%,0.00%,-32.28%,-29.42%,-23.37%,-11.25%,-9.38%,0.72,0.29,200,250,12,0.04,50,200
0937,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$30204,True,3.80%,-52.67%,0.07,31.14,131,42.75%,3.96%,35.69%,19.73%,170.77,78.85,1.17,27.61%,0.41,101.45%,132.94%,101.66%,136.87%,54.84%,15.69%,6.00%,0.00%,0.00%,-52.67%,-49.47%,-40.15%,-26.96%,-27.62%,0.14,0.08,250,250,9,0.045,50,200
0938,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$3201,True,0.52%,-56.44%,0.01,34.78,132,42.42%,1.91%,31.03%,19.54%,167.57,80.39,1.02,25.66%,0.22,101.14%,133.86%,101.34%,138.47%,48.21%,14.02%,1.38%,0.00%,0.00%,-56.44%,-8.26%,-4.28%,-31.33%,-34.41%,0.02,0.02,250,250,10,0.045,50,200
0939,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$64715,True,7.02%,-35.70%,0.20,19.18,144,46.53%,4.70%,24.23%,12.30%,153.94,68.68,1.49,20.07%,0.67,96.32%,124.25%,96.61%,127.77%,37.69%,11.25%,6.88%,0.00%,0.00%,-35.70%,-28.38%,-16.01%,-16.17%,-16.00%,0.43,0.26,225,150,11,0.035,50,200
0940,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$18360,True,2.38%,-25.51%,0.09,15.2,179,44.13%,1.38%,15.83%,10.04%,122.66,58.07,1.17,13.83%,0.35,93.86%,129.21%,94.29%,135.40%,30.47%,9.27%,2.20%,0.00%,0.00%,-25.51%,-24.53%,-10.22%,-13.21%,-14.77%,0.18,0.12,200,250,11,0.025,50,200
0941,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$61317,True,6.71%,-36.79%,0.18,18.5,144,46.53%,4.54%,24.51%,12.83%,155.22,66.66,1.45,19.93%,0.65,95.56%,124.47%,95.85%,127.18%,29.92%,9.12%,6.35%,0.00%,0.00%,-36.79%,-27.00%,-16.01%,-15.40%,-14.84%,0.44,0.25,225,250,12,0.035,50,200
0942,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$51405,True,5.96%,-16.57%,0.36,7.65,205,45.37%,2.25%,9.98%,4.16%,111.23,40.72,1.89,8.18%,1.13,86.38%,115.60%,86.88%,116.49%,28.67%,8.77%,3.00%,0.00%,0.00%,-16.57%,-14.83%,-7.12%,-5.75%,-4.48%,1.04,0.46,200,175,11,0.015,50,200
0943,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$88959,True,9.31%,-43.90%,0.21,23.04,160,39.38%,5.57%,36.96%,14.81%,148.87,64.05,1.42,25.13%,0.73,99.73%,131.38%,99.91%,136.02%,40.31%,11.95%,11.60%,0.00%,0.00%,-43.90%,-27.15%,-23.13%,-19.68%,-19.85%,0.47,0.30,175,150,12,0.045,50,200
0944,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$12661,True,1.82%,-26.74%,0.07,11.29,228,42.98%,0.82%,11.99%,7.60%,99.49,43.29,1.12,12.70%,0.29,92.92%,117.81%,93.38%,119.18%,26.16%,8.05%,0.76%,0.00%,0.00%,-26.74%,-20.34%,-16.92%,-9.53%,-8.63%,0.19,0.09,150,200,11,0.025,50,200
0945,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$31494,True,3.81%,-31.90%,0.12,14.45,155,42.58%,2.19%,17.71%,9.32%,129.17,75.72,1.35,15.93%,0.48,93.55%,120.66%,93.90%,121.50%,37.93%,11.32%,4.07%,0.00%,0.00%,-31.90%,-23.10%,-7.58%,-12.19%,-13.35%,0.31,0.18,225,250,11,0.03,50,200
0946,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$83844,True,8.88%,-43.52%,0.20,24.46,130,46.15%,6.32%,33.66%,17.11%,167.87,78.33,1.56,24.97%,0.71,97.17%,131.57%,97.35%,133.46%,79.90%,21.62%,11.85%,0.00%,0.00%,-43.52%,-30.03%,-24.09%,-20.99%,-22.97%,0.42,0.27,225,200,11,0.045,50,200
0947,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$135275,True,12.67%,-41.45%,0.31,25.04,132,46.97%,8.40%,36.18%,16.20%,163.87,76.64,1.71,27.07%,0.88,98.03%,127.93%,98.23%,130.89%,67.22%,18.69%,16.19%,0.00%,0.00%,-41.45%,-40.48%,-32.75%,-21.12%,-22.00%,0.60,0.33,225,200,9,0.045,50,200
0948,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$62734,True,7.06%,-35.94%,0.20,15.38,164,45.12%,3.73%,23.45%,12.49%,137.18,61.03,1.36,21.75%,0.63,96.65%,122.59%,96.87%,125.67%,4.15%,1.36%,3.97%,0.00%,0.00%,-35.94%,-31.42%,-23.48%,-12.92%,-12.19%,0.55,0.23,175,150,9,0.04,50,200
0949,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$46365,True,5.53%,-25.35%,0.22,9.71,196,46.94%,2.42%,14.55%,8.30%,112.05,52.38,1.42,13.58%,0.69,94.27%,125.51%,94.70%,127.22%,35.67%,10.70%,4.44%,0.00%,0.00%,-25.35%,-17.25%,-17.14%,-7.59%,-6.57%,0.73,0.28,175,175,9,0.025,50,200
0950,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$29259,True,3.71%,-17.40%,0.21,7.99,252,42.86%,1.19%,8.27%,4.11%,96.94,31.88,1.41,8.05%,0.71,85.92%,107.32%,86.43%,108.09%,15.93%,5.05%,0.36%,0.00%,0.00%,-17.40%,-15.86%,-9.75%,-5.98%,-4.07%,0.62,0.26,150,250,10,0.015,50,200
0951,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$34087,True,4.30%,-24.45%,0.18,9.99,161,49.69%,2.02%,11.26%,7.11%,124.28,67.49,1.50,12.75%,0.57,94.39%,115.27%,94.84%,118.87%,23.09%,7.17%,4.97%,0.00%,0.00%,-24.45%,-22.36%,-11.66%,-8.24%,-8.91%,0.52,0.22,250,175,8,0.02,50,200
0952,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$51324,True,6.06%,-18.03%,0.34,8.38,196,49.49%,2.37%,11.40%,6.47%,105.90,51.57,1.69,11.26%,0.84,91.78%,118.02%,92.27%,121.42%,47.38%,13.80%,6.66%,0.00%,0.00%,-18.03%,-17.97%,-10.96%,-6.84%,-7.14%,0.89,0.39,175,200,8,0.02,50,200
0953,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$192051,True,16.10%,-42.58%,0.38,24.87,195,43.59%,7.59%,36.35%,14.63%,124.86,48.47,1.60,31.29%,0.99,102.49%,136.34%,102.64%,141.74%,85.46%,22.86%,16.36%,0.00%,0.00%,-42.58%,-41.32%,-28.33%,-20.73%,-20.44%,0.78,0.43,150,200,8,0.05,50,200
0954,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$75809,True,8.21%,-49.44%,0.17,24.45,173,38.15%,4.45%,35.87%,14.93%,138.44,61.09,1.33,28.01%,0.65,103.10%,139.20%,103.29%,146.25%,37.32%,11.15%,15.56%,0.00%,0.00%,-49.44%,-42.06%,-31.21%,-20.51%,-19.69%,0.40,0.20,175,225,9,0.045,50,200
0955,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$4185,True,0.72%,-25.42%,0.03,15.26,189,46.03%,0.33%,9.35%,7.35%,110.16,55.60,1.06,11.90%,0.16,91.85%,115.71%,92.34%,120.09%,18.92%,5.94%,0.87%,0.00%,0.00%,-25.42%,-22.29%,-6.57%,-13.74%,-15.11%,0.05,0.04,225,225,10,0.02,50,200
0956,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$26704,True,3.35%,-25.53%,0.13,13.51,175,45.71%,1.78%,16.17%,10.33%,124.24,58.59,1.25,14.24%,0.45,94.12%,129.27%,94.54%,135.47%,33.90%,10.22%,3.35%,0.00%,0.00%,-25.53%,-22.40%,-10.22%,-11.51%,-13.33%,0.29,0.17,200,225,10,0.025,50,200
0957,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$16890,True,2.29%,-27.93%,0.08,12.35,204,44.12%,1.02%,12.72%,8.22%,106.32,52.98,1.16,13.76%,0.33,92.93%,123.31%,93.37%,124.89%,16.25%,5.15%,0.70%,0.00%,0.00%,-27.93%,-22.43%,-17.07%,-9.83%,-9.23%,0.23,0.10,175,200,8,0.025,50,200
0958,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$16890,True,2.29%,-27.93%,0.08,12.35,204,44.12%,1.02%,12.72%,8.22%,106.32,52.98,1.16,13.76%,0.33,92.93%,123.31%,93.37%,124.89%,16.25%,5.15%,0.70%,0.00%,0.00%,-27.93%,-22.43%,-17.07%,-9.83%,-9.23%,0.23,0.10,175,175,8,0.025,50,200
0959,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$26746,True,3.36%,-22.03%,0.15,12.56,186,48.92%,1.51%,10.91%,7.50%,109.25,54.49,1.35,11.63%,0.50,91.39%,118.88%,91.87%,121.65%,37.61%,11.23%,4.58%,0.00%,0.00%,-22.03%,-20.75%,-10.73%,-10.88%,-11.80%,0.31,0.19,200,250,9,0.02,50,200
0960,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$146105,True,13.19%,-52.29%,0.25,30.37,143,38.46%,9.40%,48.88%,15.28%,166.76,70.38,1.69,30.89%,0.84,96.75%,134.48%,96.92%,140.01%,110.09%,28.08%,18.11%,0.00%,0.00%,-52.29%,-41.38%,-33.02%,-25.21%,-25.59%,0.52,0.31,200,200,12,0.05,50,200
0961,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$28041,True,3.50%,-24.03%,0.15,13.53,188,48.94%,1.55%,10.80%,7.31%,109.35,54.73,1.39,11.40%,0.53,91.98%,118.49%,92.47%,121.23%,43.01%,12.67%,5.29%,0.00%,0.00%,-24.03%,-16.33%,-10.69%,-11.57%,-12.79%,0.30,0.21,200,200,10,0.02,50,200
0962,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$327974,True,22.41%,-49.53%,0.45,27.43,122,49.18%,15.81%,49.71%,16.99%,179.25,80.10,2.44,32.54%,1.20,100.63%,131.75%,100.77%,136.01%,119.70%,30.00%,32.08%,0.00%,0.00%,-49.53%,-41.66%,-36.21%,-22.22%,-21.34%,1.01,0.53,225,225,12,0.05,50,200
0963,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$253436,True,19.21%,-47.44%,0.41,24.38,160,37.50%,10.24%,52.79%,15.30%,155.03,65.56,1.93,33.74%,1.08,104.86%,146.46%,104.99%,148.61%,95.08%,24.95%,25.99%,0.00%,0.00%,-47.44%,-37.99%,-28.96%,-20.48%,-21.50%,0.94,0.50,175,250,12,0.05,50,200
0964,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$46047,True,5.54%,-22.49%,0.25,9.95,198,46.46%,2.37%,14.65%,8.29%,111.38,51.24,1.43,13.28%,0.70,93.91%,122.45%,94.35%,124.25%,43.64%,12.83%,5.05%,0.00%,0.00%,-22.49%,-19.10%,-17.92%,-7.93%,-6.94%,0.70,0.28,175,225,10,0.025,50,200
0965,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$82255,True,8.53%,-43.57%,0.20,17.9,131,47.33%,5.61%,26.67%,13.32%,169.24,74.93,1.63,20.38%,0.77,98.74%,126.10%,98.99%,133.56%,42.97%,12.65%,6.62%,0.00%,0.00%,-43.57%,-31.41%,-27.95%,-14.60%,-13.99%,0.58,0.25,250,175,12,0.035,50,200
0966,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$229985,True,18.08%,-43.46%,0.42,23.49,162,38.27%,9.44%,49.73%,15.54%,150.66,64.67,1.87,32.99%,1.05,104.99%,146.11%,105.12%,148.23%,98.64%,25.71%,22.39%,0.00%,0.00%,-43.46%,-37.33%,-28.95%,-19.79%,-21.15%,0.91,0.49,175,225,11,0.05,50,200
0967,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$18360,True,2.38%,-25.51%,0.09,15.2,179,44.13%,1.38%,15.83%,10.04%,122.66,58.07,1.17,13.83%,0.35,93.86%,129.21%,94.29%,135.40%,30.47%,9.27%,2.20%,0.00%,0.00%,-25.51%,-24.53%,-10.22%,-13.21%,-14.77%,0.18,0.12,200,200,11,0.025,50,200
0968,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$229985,True,18.08%,-43.46%,0.42,23.49,162,38.27%,9.44%,49.73%,15.54%,150.66,64.67,1.87,32.99%,1.05,104.99%,146.11%,105.12%,148.23%,98.64%,25.71%,22.39%,0.00%,0.00%,-43.46%,-37.33%,-28.95%,-19.79%,-21.15%,0.91,0.49,175,150,11,0.05,50,200
