Test,Name,Dates,Periods,NetProfit,Comp,ROR,MaxDD,MAR,UI,Trades,PctWins,Expectancy,AvgWin,AvgLoss,WinLen,LossLen,ProfitFactor,Volatility,Sortino,AvgExp,MaxExp,AvgUse,MaxUse,ROR1y,ROR3y,ROR5y,ROR10y,ROR15y,MaxDD1,MaxDD2,MaxDD3,AvgDD,MedDD,AvgMAR,ClusterMAR,newStrat_LongTermLookback,newStrat_OneYearLookback,newStrat_atrLength,newStrat_atrTresh,newStrat_rankMA50,newStrat_rankMA200
0655,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$19159261,True,22.45%,-47.58%,0.47,13.89,335,47.16%,21.28%,61.92%,14.99%,248.98,85.10,1.99,20.65%,1.68,99.51%,135.42%,99.56%,143.85%,15.18%,4.82%,4.62%,13.74%,8.96%,-47.58%,-37.15%,-33.97%,-10.22%,-8.01%,2.20,0.57,225,175,9,0.04,42,225
0654,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29793296,True,24.53%,-35.31%,0.69,12.74,337,51.04%,23.43%,59.59%,14.26%,245.70,68.70,2.86,17.48%,2.15,97.85%,132.75%,97.94%,143.64%,62.85%,17.65%,16.39%,18.58%,12.03%,-35.31%,-31.97%,-29.85%,-9.05%,-6.00%,2.71,0.76,225,200,10,0.03,42,225
0653,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$67821667,True,28.52%,-28.98%,0.98,9.29,414,53.86%,21.10%,49.11%,11.62%,192.13,54.19,2.27,17.03%,2.50,97.04%,127.25%,97.14%,133.34%,12.11%,3.88%,8.96%,16.52%,10.73%,-28.98%,-27.54%,-26.99%,-6.44%,-3.98%,4.43,1.02,175,200,10,0.03,42,210
0652,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32025770,True,24.87%,-37.57%,0.66,12.16,334,50.00%,23.63%,61.26%,14.01%,251.50,70.50,2.58,18.08%,2.11,98.31%,135.27%,98.39%,146.14%,42.69%,12.58%,10.53%,17.68%,11.47%,-37.57%,-29.60%,-29.05%,-8.75%,-6.43%,2.84,0.78,225,200,8,0.03,42,210
0651,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$20500805,True,22.77%,-48.83%,0.47,16.62,351,49.00%,21.01%,60.75%,17.19%,234.76,81.25,1.74,22.90%,1.56,99.98%,140.86%,100.04%,163.84%,11.29%,3.63%,2.58%,9.61%,6.31%,-48.83%,-40.41%,-34.94%,-12.49%,-10.16%,1.82,0.55,225,200,9,0.045,42,210
0650,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32933376,True,25.01%,-32.64%,0.77,12.14,423,52.01%,18.47%,44.63%,9.89%,184.73,54.99,2.66,14.58%,2.59,94.42%,122.67%,94.56%,131.16%,45.97%,13.44%,13.43%,18.05%,11.70%,-32.64%,-24.36%,-24.32%,-8.34%,-5.02%,3.00,0.92,175,150,9,0.025,37,210
0649,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32890725,True,25.00%,-28.64%,0.87,10.29,371,50.40%,21.72%,53.23%,10.30%,216.03,61.87,3.20,15.20%,2.47,95.07%,126.68%,95.19%,134.66%,66.28%,18.47%,15.86%,16.94%,10.99%,-28.64%,-25.50%,-23.89%,-7.21%,-4.79%,3.47,0.96,200,150,9,0.025,37,210
0648,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$50539400,True,27.09%,-37.75%,0.72,15.41,380,49.47%,22.04%,60.60%,15.71%,210.05,73.19,2.25,23.01%,1.78,100.96%,146.61%,101.02%,152.80%,62.38%,17.54%,18.58%,22.90%,14.74%,-37.75%,-33.51%,-32.91%,-11.86%,-10.24%,2.28,0.78,200,150,9,0.045,37,210
0647,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$50114565,True,27.05%,-35.93%,0.75,13.97,365,52.60%,21.80%,54.54%,14.53%,208.39,74.36,2.49,21.45%,1.89,98.87%,129.95%,98.93%,144.22%,52.56%,15.12%,9.62%,17.73%,11.49%,-35.93%,-34.23%,-32.64%,-10.48%,-8.62%,2.58,0.79,200,150,11,0.045,37,210
0646,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2862087,True,13.95%,-29.22%,0.48,10.76,479,46.56%,8.82%,25.88%,6.03%,171.19,48.01,2.62,10.61%,2.09,90.70%,125.11%,90.94%,127.74%,32.18%,9.75%,9.75%,6.44%,4.25%,-29.22%,-27.73%,-16.71%,-7.39%,-4.82%,1.89,0.57,200,150,10,0.015,37,210
0645,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$15299309,True,21.40%,-34.66%,0.62,10.51,397,52.39%,17.62%,41.17%,8.30%,197.67,56.83,2.67,13.58%,2.38,93.38%,127.98%,93.54%,136.31%,29.86%,9.10%,7.03%,7.92%,5.21%,-34.66%,-22.59%,-21.93%,-7.08%,-4.50%,3.02,0.81,200,250,10,0.02,50,205
0644,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$23315391,True,23.37%,-34.66%,0.67,10.48,386,51.81%,19.29%,44.87%,8.22%,207.75,55.03,3.28,13.82%,2.52,93.36%,129.10%,93.52%,137.24%,68.22%,18.93%,10.70%,11.22%,7.35%,-34.66%,-23.43%,-22.69%,-6.89%,-3.68%,3.39,0.87,200,250,9,0.02,50,205
0643,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$23315391,True,23.37%,-34.66%,0.67,10.48,386,51.81%,19.29%,44.87%,8.22%,207.75,55.03,3.28,13.82%,2.52,93.36%,129.10%,93.52%,137.24%,68.22%,18.93%,10.70%,11.22%,7.35%,-34.66%,-23.43%,-22.69%,-6.89%,-3.68%,3.39,0.87,200,250,9,0.02,62,205
0642,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$7919124,True,18.39%,-39.75%,0.46,12.81,368,52.17%,16.43%,40.17%,9.46%,218.48,59.54,2.33,13.06%,2.07,93.30%,126.04%,93.46%,131.44%,50.98%,14.72%,6.04%,5.18%,3.43%,-39.75%,-26.87%,-21.34%,-8.83%,-5.29%,2.08,0.63,225,250,9,0.02,62,205
0641,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29408901,True,24.47%,-41.64%,0.59,12.36,345,50.14%,23.52%,58.51%,11.68%,238.86,67.30,2.76,16.00%,2.28,96.27%,128.97%,96.38%,132.78%,58.52%,16.60%,13.37%,13.05%,8.52%,-41.64%,-24.95%,-24.95%,-8.35%,-5.83%,2.93,0.80,225,225,9,0.025,62,205
0640,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29503777,True,24.48%,-39.53%,0.62,12.07,346,50.00%,23.23%,58.33%,11.87%,237.87,66.38,2.72,15.88%,2.31,96.23%,128.47%,96.34%,132.10%,53.15%,15.27%,13.22%,13.55%,8.84%,-39.53%,-25.46%,-24.95%,-8.28%,-5.64%,2.96,0.82,225,225,8,0.025,42,205
0639,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$14331408,True,21.10%,-55.48%,0.38,19.39,352,46.31%,18.70%,60.25%,17.13%,234.40,85.72,2.00,23.95%,1.42,99.75%,142.57%,99.80%,168.14%,40.01%,11.87%,13.04%,15.24%,9.92%,-55.48%,-40.52%,-39.32%,-14.85%,-12.97%,1.42,0.47,225,225,8,0.05,42,205
0638,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$14331408,True,21.10%,-55.48%,0.38,19.39,352,46.31%,18.70%,60.25%,17.13%,234.40,85.72,2.00,23.95%,1.42,99.75%,142.57%,99.80%,168.14%,40.01%,11.87%,13.04%,15.24%,9.92%,-55.48%,-40.52%,-39.32%,-14.85%,-12.97%,1.42,0.47,225,250,8,0.05,42,205
0637,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$14331408,True,21.10%,-55.48%,0.38,19.39,352,46.31%,18.70%,60.25%,17.13%,234.40,85.72,2.00,23.95%,1.42,99.75%,142.57%,99.80%,168.14%,40.01%,11.87%,13.04%,15.24%,9.92%,-55.48%,-40.52%,-39.32%,-14.85%,-12.97%,1.42,0.47,225,250,8,0.05,42,155
0636,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$33282376,True,25.07%,-53.00%,0.47,15.72,334,49.10%,24.01%,64.65%,15.20%,246.07,77.85,2.51,19.18%,1.98,99.13%,136.36%,99.19%,149.93%,53.26%,15.30%,12.40%,18.64%,12.07%,-53.00%,-34.97%,-30.08%,-10.90%,-7.26%,2.30,0.64,225,250,8,0.035,57,155
0635,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$33282376,True,25.07%,-53.00%,0.47,15.72,334,49.10%,24.01%,64.65%,15.20%,246.07,77.85,2.51,19.18%,1.98,99.13%,136.36%,99.19%,149.93%,53.26%,15.30%,12.40%,18.64%,12.07%,-53.00%,-34.97%,-30.08%,-10.90%,-7.26%,2.30,0.64,225,175,8,0.035,57,155
0634,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32025770,True,24.87%,-37.57%,0.66,12.16,334,50.00%,23.63%,61.26%,14.01%,251.50,70.50,2.58,18.08%,2.11,98.31%,135.27%,98.39%,146.14%,42.69%,12.58%,10.53%,17.68%,11.47%,-37.57%,-29.60%,-29.05%,-8.75%,-6.43%,2.84,0.78,225,175,8,0.03,57,170
0633,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$62983184,True,28.16%,-32.01%,0.88,11,472,50.42%,17.59%,44.23%,9.50%,170.05,53.39,2.77,16.95%,2.46,96.09%,125.25%,96.19%,130.18%,46.66%,13.61%,13.57%,18.86%,12.21%,-32.01%,-28.64%,-27.68%,-7.74%,-5.20%,3.64,0.96,150,175,8,0.03,57,170
0632,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$62983184,True,28.16%,-32.01%,0.88,11,472,50.42%,17.59%,44.23%,9.50%,170.05,53.39,2.77,16.95%,2.46,96.09%,125.25%,96.19%,130.18%,46.66%,13.61%,13.57%,18.86%,12.21%,-32.01%,-28.64%,-27.68%,-7.74%,-5.20%,3.64,0.96,150,175,8,0.03,62,170
0631,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$84583858,True,29.60%,-35.72%,0.83,11.47,487,47.23%,17.76%,50.54%,11.58%,171.37,52.63,2.20,20.73%,2.12,98.42%,136.69%,98.49%,139.74%,66.50%,18.52%,9.10%,20.48%,13.23%,-35.72%,-29.54%,-28.95%,-8.61%,-6.81%,3.44,0.94,150,225,8,0.04,62,170
0630,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$36214052,True,25.47%,-47.80%,0.53,14.79,366,52.19%,20.85%,53.28%,14.54%,210.61,74.74,2.75,20.37%,1.89,99.30%,135.01%,99.37%,142.92%,79.66%,21.57%,16.07%,17.34%,11.25%,-47.80%,-35.65%,-32.91%,-10.45%,-7.74%,2.44,0.66,200,225,8,0.04,62,170
0629,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$22565845,True,23.22%,-47.84%,0.49,14.15,336,48.81%,21.74%,60.82%,15.51%,245.16,82.58,1.96,20.90%,1.71,99.51%,131.37%,99.56%,143.86%,11.11%,3.57%,5.80%,13.47%,8.79%,-47.84%,-33.97%,-31.42%,-10.37%,-8.24%,2.24,0.62,225,225,8,0.04,57,170
0628,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27776805,True,24.20%,-48.01%,0.50,15.23,357,52.10%,20.41%,52.08%,14.04%,211.49,79.84,2.79,20.09%,1.81,98.32%,134.91%,98.38%,144.29%,71.69%,19.74%,15.25%,18.74%,12.13%,-48.01%,-39.48%,-32.15%,-10.66%,-7.58%,2.27,0.61,200,225,11,0.04,57,170
0627,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27776805,True,24.20%,-48.01%,0.50,15.23,357,52.10%,20.41%,52.08%,14.04%,211.49,79.84,2.79,20.09%,1.81,98.32%,134.91%,98.38%,144.29%,71.69%,19.74%,15.25%,18.74%,12.13%,-48.01%,-39.48%,-32.15%,-10.66%,-7.58%,2.27,0.61,200,225,11,0.04,57,205
0626,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$25539350,True,23.80%,-48.94%,0.49,15.14,361,51.52%,19.90%,51.94%,14.15%,209.85,77.73,2.63,20.09%,1.79,98.07%,132.50%,98.13%,144.29%,74.34%,20.35%,15.55%,16.89%,10.97%,-48.94%,-39.47%,-32.30%,-10.82%,-7.92%,2.20,0.59,200,175,10,0.04,57,205
0625,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$31400783,True,24.78%,-31.65%,0.78,11.21,373,49.87%,20.61%,51.57%,10.19%,213.64,64.30,3.42,15.24%,2.44,95.22%,128.96%,95.34%,137.24%,95.06%,24.95%,18.19%,17.07%,11.08%,-31.65%,-27.05%,-23.80%,-7.79%,-4.88%,3.18,0.90,200,175,10,0.025,57,205
0624,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$31400783,True,24.78%,-31.65%,0.78,11.21,373,49.87%,20.61%,51.57%,10.19%,213.64,64.30,3.42,15.24%,2.44,95.22%,128.96%,95.34%,137.24%,95.06%,24.95%,18.19%,17.07%,11.08%,-31.65%,-27.05%,-23.80%,-7.79%,-4.88%,3.18,0.90,200,250,10,0.025,57,205
0623,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27180642,True,24.09%,-32.52%,0.74,11.94,427,51.52%,17.45%,43.25%,9.98%,182.70,54.59,2.69,14.62%,2.49,94.34%,126.38%,94.48%,136.82%,48.12%,13.99%,13.09%,18.39%,11.91%,-32.52%,-24.62%,-24.53%,-8.19%,-5.18%,2.94,0.88,175,250,8,0.025,57,225
0622,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$41327125,True,26.09%,-27.91%,0.93,9.19,500,48.40%,16.02%,42.28%,8.61%,165.35,47.68,2.28,14.98%,2.63,95.12%,125.67%,95.27%,128.05%,18.17%,5.72%,8.67%,17.25%,11.19%,-27.91%,-22.47%,-20.12%,-6.33%,-4.24%,4.12,1.11,150,250,8,0.025,57,195
0621,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$63255677,True,28.33%,-56.49%,0.50,19.99,309,50.81%,33.56%,84.70%,19.26%,257.82,94.40,2.34,26.96%,1.62,103.11%,144.43%,103.15%,180.58%,83.80%,22.49%,12.20%,20.06%,12.96%,-56.49%,-45.27%,-44.14%,-15.46%,-13.31%,1.83,0.58,250,225,8,0.05,57,195
0620,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$2194043,True,12.84%,-31.39%,0.41,11.3,413,46.00%,9.38%,28.03%,6.50%,203.78,61.50,2.29,11.02%,1.80,91.43%,116.68%,91.65%,120.48%,17.15%,5.42%,2.42%,2.25%,1.49%,-31.39%,-24.49%,-19.06%,-8.12%,-6.19%,1.58,0.51,250,225,8,0.015,42,195
0619,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$21099792,True,23.01%,-34.40%,0.67,10.67,311,53.38%,24.10%,54.84%,11.09%,252.11,78.34,3.41,15.86%,2.19,94.38%,127.86%,94.49%,133.55%,63.54%,17.82%,17.00%,15.90%,10.33%,-34.40%,-24.79%,-24.72%,-7.40%,-4.68%,3.11,0.82,250,225,8,0.025,42,185
0618,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$2194043,True,12.84%,-31.39%,0.41,11.3,413,46.00%,9.38%,28.03%,6.50%,203.78,61.50,2.29,11.02%,1.80,91.43%,116.68%,91.65%,120.48%,17.15%,5.42%,2.42%,2.25%,1.49%,-31.39%,-24.49%,-19.06%,-8.12%,-6.19%,1.58,0.51,250,225,8,0.015,42,155
0617,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2488007,True,13.36%,-27.42%,0.49,10.79,443,46.73%,9.28%,27.23%,6.47%,186.24,53.28,2.42,11.11%,1.86,90.50%,134.44%,90.72%,138.72%,20.84%,6.51%,4.82%,4.88%,3.23%,-27.42%,-25.55%,-20.17%,-8.12%,-6.76%,1.65,0.55,225,150,8,0.015,42,155
0616,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$62983184,True,28.16%,-32.01%,0.88,11,472,50.42%,17.59%,44.23%,9.50%,170.05,53.39,2.77,16.95%,2.46,96.09%,125.25%,96.19%,130.18%,46.66%,13.61%,13.57%,18.86%,12.21%,-32.01%,-28.64%,-27.68%,-7.74%,-5.20%,3.64,0.96,150,150,8,0.03,42,155
0615,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$84583858,True,29.60%,-35.72%,0.83,11.47,487,47.23%,17.76%,50.54%,11.58%,171.37,52.63,2.20,20.73%,2.12,98.42%,136.69%,98.49%,139.74%,66.50%,18.52%,9.10%,20.48%,13.23%,-35.72%,-29.54%,-28.95%,-8.61%,-6.81%,3.44,0.94,150,150,8,0.04,37,155
0614,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$84583858,True,29.60%,-35.72%,0.83,11.47,487,47.23%,17.76%,50.54%,11.58%,171.37,52.63,2.20,20.73%,2.12,98.42%,136.69%,98.49%,139.74%,66.50%,18.52%,9.10%,20.48%,13.23%,-35.72%,-29.54%,-28.95%,-8.61%,-6.81%,3.44,0.94,150,150,8,0.04,42,155
0613,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$84583858,True,29.60%,-35.72%,0.83,11.47,487,47.23%,17.76%,50.54%,11.58%,171.37,52.63,2.20,20.73%,2.12,98.42%,136.69%,98.49%,139.74%,66.50%,18.52%,9.10%,20.48%,13.23%,-35.72%,-29.54%,-28.95%,-8.61%,-6.81%,3.44,0.94,150,150,8,0.04,50,155
0612,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$71544075,True,28.94%,-40.46%,0.72,15.71,302,51.66%,35.26%,83.06%,15.82%,258.21,97.93,2.81,23.14%,1.91,100.22%,136.51%,100.27%,154.44%,63.18%,17.73%,9.42%,17.39%,11.28%,-40.46%,-39.38%,-37.69%,-11.47%,-8.54%,2.52,0.74,250,150,8,0.04,50,235
0611,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$71544075,True,28.94%,-40.46%,0.72,15.71,302,51.66%,35.26%,83.06%,15.82%,258.21,97.93,2.81,23.14%,1.91,100.22%,136.51%,100.27%,154.44%,63.18%,17.73%,9.42%,17.39%,11.28%,-40.46%,-39.38%,-37.69%,-11.47%,-8.54%,2.52,0.74,250,175,8,0.04,50,235
0610,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$96158895,True,30.26%,-26.70%,1.13,8.54,404,53.71%,23.16%,52.81%,11.25%,197.63,55.38,2.47,17.24%,2.60,97.05%,127.25%,97.15%,133.51%,23.17%,7.19%,11.08%,18.26%,11.83%,-26.70%,-25.62%,-23.69%,-5.97%,-3.71%,5.07,1.19,175,175,11,0.03,50,180
0609,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$61371123,True,28.03%,-27.12%,1.03,9.59,416,53.37%,21.07%,49.83%,11.85%,190.51,55.58,2.32,17.42%,2.39,96.94%,126.24%,97.05%,133.74%,14.27%,4.55%,8.41%,16.32%,10.61%,-27.12%,-26.37%,-24.43%,-6.77%,-4.34%,4.14,1.08,175,225,9,0.03,50,180
0608,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$20500805,True,22.77%,-48.83%,0.47,16.62,351,49.00%,21.01%,60.75%,17.19%,234.76,81.25,1.74,22.90%,1.56,99.98%,140.86%,100.04%,163.84%,11.29%,3.63%,2.58%,9.61%,6.31%,-48.83%,-40.41%,-34.94%,-12.49%,-10.16%,1.82,0.55,225,225,9,0.045,50,180
0607,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29793296,True,24.53%,-35.31%,0.69,12.74,337,51.04%,23.43%,59.59%,14.26%,245.70,68.70,2.86,17.48%,2.15,97.85%,132.75%,97.94%,143.64%,62.85%,17.65%,16.39%,18.58%,12.03%,-35.31%,-31.97%,-29.85%,-9.05%,-6.00%,2.71,0.76,225,200,10,0.03,57,180
0606,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32873037,True,25.01%,-53.61%,0.47,18.66,340,48.24%,22.65%,65.28%,17.06%,243.63,84.35,2.16,24.68%,1.57,100.38%,141.11%,100.43%,167.13%,39.46%,11.72%,13.20%,16.16%,10.50%,-53.61%,-46.34%,-35.95%,-14.08%,-11.76%,1.78,0.55,225,200,10,0.05,57,175
0605,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$25539350,True,23.80%,-48.94%,0.49,15.14,361,51.52%,19.90%,51.94%,14.15%,209.85,77.73,2.63,20.09%,1.79,98.07%,132.50%,98.13%,144.29%,74.34%,20.35%,15.55%,16.89%,10.97%,-48.94%,-39.47%,-32.30%,-10.82%,-7.92%,2.20,0.59,200,150,10,0.04,57,175
0604,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$25539350,True,23.80%,-48.94%,0.49,15.14,361,51.52%,19.90%,51.94%,14.15%,209.85,77.73,2.63,20.09%,1.79,98.07%,132.50%,98.13%,144.29%,74.34%,20.35%,15.55%,16.89%,10.97%,-48.94%,-39.47%,-32.30%,-10.82%,-7.92%,2.20,0.59,200,150,10,0.04,57,195
0603,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$25539350,True,23.80%,-48.94%,0.49,15.14,361,51.52%,19.90%,51.94%,14.15%,209.85,77.73,2.63,20.09%,1.79,98.07%,132.50%,98.13%,144.29%,74.34%,20.35%,15.55%,16.89%,10.97%,-48.94%,-39.47%,-32.30%,-10.82%,-7.92%,2.20,0.59,200,250,10,0.04,57,195
0602,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$22896554,True,23.29%,-52.46%,0.44,15.65,334,47.31%,22.50%,64.39%,15.10%,248.85,85.21,2.03,20.78%,1.74,100.04%,136.25%,100.09%,148.25%,22.47%,6.99%,5.22%,14.53%,9.47%,-52.46%,-39.54%,-31.46%,-11.11%,-7.73%,2.10,0.57,225,225,10,0.04,57,195
0601,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$68029097,True,28.52%,-34.34%,0.83,11.62,475,48.00%,17.75%,49.98%,11.99%,174.10,54.54,2.23,20.22%,2.09,98.23%,138.49%,98.30%,141.31%,58.88%,16.69%,9.74%,19.69%,12.73%,-34.34%,-30.18%,-26.66%,-8.84%,-7.48%,3.23,0.94,150,225,10,0.04,57,195
0600,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$30288542,True,24.60%,-27.40%,0.90,9.75,502,49.40%,14.99%,39.21%,8.66%,162.46,48.04,2.00,14.69%,2.51,95.05%,122.04%,95.20%,126.05%,-3.29%,-1.11%,5.90%,14.26%,9.30%,-27.40%,-22.49%,-20.61%,-6.69%,-4.25%,3.68,1.05,150,225,10,0.025,50,195
0599,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$142097402,True,32.21%,-48.80%,0.66,15.91,481,45.95%,20.49%,59.73%,12.86%,175.42,55.62,2.42,23.78%,1.97,99.32%,149.25%,99.37%,157.38%,79.21%,21.47%,21.38%,28.40%,18.13%,-48.80%,-38.93%,-32.44%,-11.92%,-10.20%,2.70,0.80,150,225,10,0.045,50,195
0598,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$142097402,True,32.21%,-48.80%,0.66,15.91,481,45.95%,20.49%,59.73%,12.86%,175.42,55.62,2.42,23.78%,1.97,99.32%,149.25%,99.37%,157.38%,79.21%,21.47%,21.38%,28.40%,18.13%,-48.80%,-38.93%,-32.44%,-11.92%,-10.20%,2.70,0.80,150,225,10,0.045,50,230
0597,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$142097402,True,32.21%,-48.80%,0.66,15.91,481,45.95%,20.49%,59.73%,12.86%,175.42,55.62,2.42,23.78%,1.97,99.32%,149.25%,99.37%,157.38%,79.21%,21.47%,21.38%,28.40%,18.13%,-48.80%,-38.93%,-32.44%,-11.92%,-10.20%,2.70,0.80,150,200,10,0.045,50,230
0596,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$142097402,True,32.21%,-48.80%,0.66,15.91,481,45.95%,20.49%,59.73%,12.86%,175.42,55.62,2.42,23.78%,1.97,99.32%,149.25%,99.37%,157.38%,79.21%,21.47%,21.38%,28.40%,18.13%,-48.80%,-38.93%,-32.44%,-11.92%,-10.20%,2.70,0.80,150,200,10,0.045,37,230
0595,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$199604120,True,33.95%,-42.86%,0.79,14.7,478,47.28%,21.37%,59.25%,12.61%,176.22,53.56,2.60,23.52%,2.10,99.57%,143.31%,99.61%,151.54%,76.70%,20.90%,26.00%,31.33%,19.93%,-42.86%,-36.16%,-31.95%,-11.02%,-9.40%,3.08,0.92,150,200,8,0.045,37,230
0594,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27968101,True,24.24%,-36.96%,0.66,13.6,344,50.58%,22.07%,60.62%,17.39%,233.94,83.78,2.05,22.92%,1.65,101.01%,136.74%,101.07%,154.58%,25.11%,7.75%,7.98%,16.20%,10.53%,-36.96%,-36.09%,-32.00%,-10.40%,-8.83%,2.33,0.69,225,200,8,0.045,37,230
0593,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27968101,True,24.24%,-36.96%,0.66,13.6,344,50.58%,22.07%,60.62%,17.39%,233.94,83.78,2.05,22.92%,1.65,101.01%,136.74%,101.07%,154.58%,25.11%,7.75%,7.98%,16.20%,10.53%,-36.96%,-36.09%,-32.00%,-10.40%,-8.83%,2.33,0.69,225,200,8,0.045,52,230
0592,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27968101,True,24.24%,-36.96%,0.66,13.6,344,50.58%,22.07%,60.62%,17.39%,233.94,83.78,2.05,22.92%,1.65,101.01%,136.74%,101.07%,154.58%,25.11%,7.75%,7.98%,16.20%,10.53%,-36.96%,-36.09%,-32.00%,-10.40%,-8.83%,2.33,0.69,225,200,8,0.045,62,230
0591,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27968101,True,24.24%,-36.96%,0.66,13.6,344,50.58%,22.07%,60.62%,17.39%,233.94,83.78,2.05,22.92%,1.65,101.01%,136.74%,101.07%,154.58%,25.11%,7.75%,7.98%,16.20%,10.53%,-36.96%,-36.09%,-32.00%,-10.40%,-8.83%,2.33,0.69,225,175,8,0.045,37,230
0590,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27968101,True,24.24%,-36.96%,0.66,13.6,344,50.58%,22.07%,60.62%,17.39%,233.94,83.78,2.05,22.92%,1.65,101.01%,136.74%,101.07%,154.58%,25.11%,7.75%,7.98%,16.20%,10.53%,-36.96%,-36.09%,-32.00%,-10.40%,-8.83%,2.33,0.69,225,175,8,0.045,42,230
0589,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$33282376,True,25.07%,-53.00%,0.47,15.72,334,49.10%,24.01%,64.65%,15.20%,246.07,77.85,2.51,19.18%,1.98,99.13%,136.36%,99.19%,149.93%,53.26%,15.30%,12.40%,18.64%,12.07%,-53.00%,-34.97%,-30.08%,-10.90%,-7.26%,2.30,0.64,225,175,8,0.035,42,230
0588,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$125529373,True,31.61%,-32.22%,0.98,10.76,383,54.83%,23.89%,53.58%,12.14%,200.81,62.50,2.95,18.70%,2.49,98.43%,129.68%,98.49%,135.45%,56.84%,16.18%,15.77%,21.71%,13.99%,-32.22%,-28.44%,-26.99%,-7.53%,-5.35%,4.20,1.08,175,175,9,0.035,42,230
